entrez_id	moderated_t
3185	2.0914859402848
9898	1.92066935242955
7165	-0.732753760625958
10491	6.14135000194285
27101	3.94359639168957
4077	-4.38373144096079
1665	-1.2314866026588
7345	1.12544789386259
5709	-0.0309946462693284
3678	-4.70298014461861
1460	2.66803586295524
10131	1.92907982849659
3482	1.22533511508746
10181	-2.06276759957627
6449	0.889167545879635
26227	1.80506203085046
23471	0.243500243295755
5691	5.66966041781701
156	-0.370230222405858
4259	1.3455649833701
10980	3.18664587748155
6173	7.85336951688343
5500	-0.140203605824229
55041	-1.50883942788474
26020	2.04703846531014
3295	-0.376707879578198
4676	-0.555855088161067
2937	-0.124902339308594
6659	-0.893945992437513
8314	2.16801814595415
79084	-1.57295389827563
10437	-0.962883506858769
8451	-1.73992274871524
217	-3.14870682703486
7431	0.82158231839058
6414	-6.13181438569573
1364	1.98668793049355
6168	4.59127192367135
1809	1.17548502577661
847	-2.8104449683377
9791	1.32105909550819
7265	1.12545221485479
1977	1.19946398025193
1293	-3.6515604137155
8729	-0.959352627730589
9416	-0.217415391790575
1340	5.44640465851416
10159	-1.13255574054171
1266	-1.66272163915427
7072	-2.40447065518314
6009	0.701263884992433
9520	-0.524798614299895
9184	5.51637976227826
10856	3.50695552102698
9261	2.99441701825137
9805	1.76904030996668
6888	2.29455946389305
3725	-5.5731448539312
1728	1.25146060717136
